missed_payments_6months,monthly_bill_amount,payment_amount_trend,usage_trend_percent,peak_hour_usage_ratio,avg_monthly_usage_gb,service_outages_3months,network_stability_score,call_drops_per_month,cs_tickets_3months,unresolved_tickets,avg_resolution_time_hours,customer_engagement_score,app_usage_frequency_change,feature_usage_breadth,service_downgrades_6months,service_cancellation_attempts,nps_score,last_survey_rating,years_as_customer,historical_satisfaction_avg,dissatisfaction
3,180.3688967,-17.74487235,26.03250105,0.432792056,152.9511606,0,65.24234523,9,0,2,53.13331417,51.67606343,-4.126667286,2.557557543,2,0,39,7.944381451,6.504497817,4.896619876,1
4,79.64533994,1.002554808,-11.0306337,0.296014962,160.4000183,6,91.89577432,1,2,3,27.34853247,85.46832081,8.804771835,6.547559723,1,1,-46,6.828097292,6.934818944,4.958527251,1
5,53.45656877,-16.66489748,0.434088521,0.214011258,160.0274471,2,80.31794768,12,2,2,52.12721747,73.23490696,1.404109158,6.072444303,1,1,40,3.377532535,3.062490164,4.99670165,1
1,33.8546802,13.49159436,-27.50562846,0.653728168,27.32915958,4,90.01323103,6,4,1,48.99546677,7.930247475,33.0243528,2.584253375,1,0,-27,2.911323053,9.954244998,4.562105932,1
1,80.60565843,4.520558442,-21.09940794,0.475113805,103.9398579,9,72.42861313,4,0,4,51.10181271,20.91626834,-26.85468287,9.911555249,1,1,34,2.178189309,1.032500281,3.558603277,1
3,66.74596072,-13.10203466,29.19780738,0.373546863,20.9361644,3,80.57958409,13,9,2,35.73532291,31.18876842,-12.26088896,4.796530591,0,1,39,3.177516129,1.570290852,1.027883803,1
2,47.37439874,-19.17034629,27.90712179,0.74004991,114.4104876,9,94.27341399,14,5,2,28.18855414,11.64076865,29.20842966,1.873623953,2,1,-40,2.420461202,8.921917053,3.798175053,1
2,191.6845862,-18.73675951,-29.70360114,0.269683376,93.89079526,4,78.67512396,0,6,4,16.76783536,45.68990709,2.807141174,2.085121153,2,1,52,6.55346123,1.191798764,1.954398065,1
4,75.49571883,0.294618883,27.10870713,0.773551297,178.6637947,4,74.38879448,0,9,0,59.54847105,98.43091909,-9.788261435,6.255043424,0,0,29,6.389048071,3.812862647,1.228668589,1
3,31.05006101,9.374939147,8.347196269,0.38838003,76.67385238,5,81.44621545,8,2,4,44.1928533,51.46127912,-47.05574853,9.81162463,0,0,-75,6.275548541,7.331422119,3.788737716,1
1,190.5268492,-15.16638195,22.07509767,0.733042203,32.24273312,9,88.69451012,4,3,3,32.54900592,74.18821683,25.3385424,6.147559915,0,0,78,6.777008283,7.914918608,4.024043709,1
5,128.3472417,-11.14863736,-2.715608662,0.561765726,37.16841959,9,77.74253382,0,9,4,68.02370938,68.29377977,47.2182078,9.54137329,2,1,-32,8.333060806,9.546691768,3.637732481,1
4,44.07820381,-6.909602193,0.935761715,0.696024416,154.68702,5,97.55507901,6,9,0,4.396555688,84.99114351,12.02870095,4.997195657,2,0,-39,9.221974404,7.895738347,2.460679135,1
5,35.34173616,-11.27692872,-0.669205185,0.790407898,127.461432,7,71.79783296,8,9,4,61.36220811,21.57234905,35.65412207,4.922569933,2,0,99,3.073379841,8.445323841,3.044016496,1
4,48.33434081,-4.346537493,10.01185545,0.373043263,29.21330846,7,79.01854425,10,9,2,71.8283641,75.38262617,1.687574319,5.500066234,1,1,66,6.289970412,9.493760057,4.739790508,1
0,130.5534451,2.384600231,-21.62092471,0.776681291,25.98029316,8,90.27710637,0,9,1,63.97288987,88.13552403,-26.83190346,7.276829123,0,0,15,1.705025991,5.536876923,3.918443864,1
5,40.51817283,7.39746993,-28.20158461,0.433689137,143.184135,7,87.56484362,9,2,2,58.54099758,17.1509823,-48.55578958,4.308543698,0,0,14,2.081281945,3.434334601,3.018736934,1
3,126.5839015,18.55100729,-11.5242035,0.431307143,23.82497121,1,94.5456421,13,0,1,27.57572553,34.68022198,15.33982676,8.774974294,0,0,38,6.889053817,7.616131447,3.373796608,1
5,140.9319734,17.23374679,12.28084576,0.404232263,166.1534113,9,99.87236723,12,7,4,17.42330694,97.01017643,-0.689115175,1.263532463,2,1,91,5.379225055,1.635415864,4.710734393,0
5,55.08805286,2.805078993,-17.88879287,0.524844564,144.1860232,0,77.07433315,3,9,3,53.17438696,78.0787846,28.20981471,4.957877755,0,1,1,7.824988782,0.6823167,2.575130089,1
4,113.0335663,9.366002258,10.405946,0.292487026,25.45626832,9,64.44603519,13,9,4,22.62485101,28.25908325,19.46824174,5.59892665,0,0,-59,4.831097329,7.853308651,1.407374862,1
1,193.859588,18.03488819,28.19472277,0.532226891,26.11916568,1,61.21663523,2,1,0,13.49881743,56.39417696,48.79523682,6.463290144,1,0,-91,2.148385661,9.506713581,2.303304967,1
0,172.2030359,-16.66112222,-24.36595705,0.525022887,197.4615199,1,89.07507625,4,0,4,56.84333798,40.43261228,1.031258341,3.484647211,2,1,22,8.848482884,4.42446945,2.660800859,1
5,152.9719391,-19.77460961,10.35612709,0.657141088,81.11145119,2,94.96054685,6,7,1,23.19059931,48.99651763,-7.282521033,4.847319739,0,1,-82,1.74599624,1.611334534,2.091855479,1
1,118.0149712,-18.80800945,-3.374986842,0.700189977,80.42200794,9,68.82850344,7,6,2,65.92536279,35.51661914,-21.32603106,5.360839752,2,1,-97,2.700681783,4.970209761,3.115889621,1
2,97.02670851,2.533974495,22.08853526,0.46426481,164.4319178,6,66.33792149,12,6,3,60.68491778,27.93310185,-2.313870821,7.182189808,2,1,-98,3.492791794,3.93317852,2.219431501,1
0,106.7439051,10.51333701,-19.37101263,0.38139995,189.9772297,1,62.48820366,1,3,4,61.1824634,67.47630414,37.28714781,7.961897663,2,0,41,9.957525464,3.724739398,1.412718342,1
0,159.9837013,-5.31700197,11.55755713,0.355600938,197.3402021,0,92.90811687,6,8,4,55.78145055,77.85418151,-45.75602742,7.640445946,1,1,-91,4.751738382,6.2808084,1.752274054,1
4,124.2306535,1.809566989,20.28691738,0.316774302,153.1418552,5,72.4552776,13,5,2,63.54258109,87.39571227,47.79000473,4.074247471,2,0,-95,5.515376774,1.747357147,4.672624334,1
5,159.9911775,0.654652742,26.67685317,0.234588549,81.48932125,8,76.06787571,13,1,3,58.20802934,15.53299673,49.33071943,9.995054707,2,1,-70,7.927270759,3.804815487,3.518382516,1
2,194.878405,-16.20916434,10.9948817,0.405468787,25.86513617,2,80.11000766,0,0,4,43.77830681,82.28555236,9.782137859,8.637987806,2,1,-70,6.727740268,8.686768391,2.257234851,1
4,138.8874056,-7.136469431,-0.169514159,0.362148615,157.657914,5,93.57812937,6,0,4,22.00341302,25.48008245,-16.84557963,3.340210358,0,1,75,8.572786227,7.296650976,2.46767165,0
3,132.5276048,-19.22259379,7.070834412,0.779850432,116.0968074,2,86.03332886,7,8,1,64.06285272,42.73363899,-27.69510317,2.755952251,1,1,-92,5.377901127,0.555884668,2.973532686,1
1,99.04753125,-15.57177245,22.13429907,0.534625296,90.60218176,0,84.60258519,1,3,1,60.68285722,90.14436858,-22.35096043,3.826191255,0,0,7,9.749599187,5.13903796,3.692520134,0
1,63.44817204,12.47432892,4.236584798,0.408366223,182.2073332,4,67.026884,8,4,0,34.57443188,45.4503601,-44.98945735,5.071103677,1,0,23,8.171311254,0.912953179,3.328719559,0
4,93.61412618,13.17653989,-28.17677642,0.548280561,31.12752164,9,80.52759567,0,2,2,3.774586706,19.7063534,-2.488904152,8.657194405,1,0,53,4.612288495,9.574964289,4.730792498,1
1,118.4165224,12.0778528,25.85692173,0.283518021,103.5987698,3,88.61524069,12,3,3,46.33660465,15.98686552,-44.26757291,8.005260374,2,1,29,4.431446407,2.446406409,3.502995306,1
5,35.92546174,9.072745638,11.37160506,0.46642625,12.15719251,6,98.93043532,5,7,4,4.592376611,47.29837667,21.84742148,8.661215112,2,0,-97,9.365420728,9.326210257,4.643167918,1
1,110.8868542,11.73251386,10.59080315,0.575740593,99.04552198,5,68.05625237,0,3,4,66.76587729,76.2672424,-12.80705445,3.447614034,0,1,-95,7.159740722,8.340084085,1.021720637,1
5,176.5653857,6.839293651,-17.05949086,0.493338699,20.69762238,9,60.38173412,2,8,0,69.27581922,99.7205144,-30.06352683,6.341151002,1,1,-71,6.592902711,5.513644347,4.562237888,1
3,196.0261416,6.793333553,9.533128214,0.44106728,32.57540409,6,63.01205734,10,8,4,14.45380036,78.74086284,4.485355784,3.54924156,2,0,82,7.820475737,3.363045728,3.885834352,1
2,175.4432743,6.6944719,-6.368135661,0.796309033,32.32998689,4,75.03409861,5,5,2,49.02364584,87.70119589,47.37593072,1.981208446,2,1,55,6.047504453,8.579466807,1.688773816,1
0,59.23689682,0.561711587,9.073978622,0.728188857,133.3499574,3,92.82178591,2,1,0,7.551099324,74.78323609,19.5131049,7.157779691,2,1,-40,2.432500958,1.527837009,2.052152077,1
4,56.3522426,-5.466110661,-23.60441818,0.574043575,151.7485271,6,60.28568327,7,9,2,52.79570193,89.54351008,-0.82531499,2.286977961,2,0,-24,3.872939159,1.799741139,3.171239997,1
4,96.86307421,9.207810646,9.470718276,0.541626417,120.8400654,6,78.26922372,4,6,0,25.6574243,7.629354331,27.69142993,7.009279855,0,1,82,6.021503773,2.247226774,1.499752621,0
5,68.32318,-8.054159457,29.96482355,0.572396288,192.8127842,5,73.16922461,1,8,4,49.35455793,92.9931599,23.74764719,6.831678744,0,1,9,1.163510388,5.976968978,4.141473076,1
3,144.9190657,1.716085259,-27.10727767,0.320787265,81.22541011,7,62.0992684,3,5,0,27.47423215,39.64061537,39.17354611,8.292236,2,0,-65,4.936156345,3.143252246,4.164695465,1
3,44.37487776,-2.665775191,28.63045105,0.437082646,64.28529639,3,78.00945147,8,2,1,11.3352932,92.16142233,-29.53310524,2.255991441,2,0,32,7.802225913,9.891814395,2.203795955,0
0,105.4322724,-8.935108916,-5.585522357,0.22367572,175.0338344,9,70.18994829,3,6,3,29.83380862,7.573283746,35.88775763,8.051321337,2,1,56,2.478106041,1.951130353,1.27926802,1
2,77.66056186,18.98759682,22.24520702,0.485327622,52.48320932,4,74.07539337,9,4,4,8.999820391,71.52429571,-19.8973913,9.993488734,2,0,-1,1.581030551,8.056100976,4.955389837,1
4,131.2184908,-9.649934192,16.94312904,0.52581475,193.0122825,3,88.22461219,9,0,3,41.95871252,73.56887487,44.09989278,8.659382037,2,1,39,8.524262267,0.958362185,2.002915517,1
5,165.5010534,-7.628277451,4.020975659,0.336649842,12.30935019,0,80.86203936,7,2,4,3.907558783,99.69108893,-21.89348511,7.766308687,1,0,21,6.555464816,3.534465623,1.270234605,0
3,187.0057341,-13.53649993,14.30695256,0.778417308,194.2769771,7,64.98589716,4,4,3,38.43969725,76.88552707,42.68485432,6.959488192,1,1,49,2.589210752,2.437625002,2.319859838,1
4,193.8549648,12.91922501,22.71093368,0.745672767,18.20038327,0,98.45658162,10,6,1,63.93217394,38.25737058,46.37907145,4.796033362,1,0,-42,8.256744825,9.768359486,4.876013049,1
5,89.70307078,3.463576022,-5.751580701,0.633285941,179.3171916,4,85.43643063,10,2,3,60.48900218,55.72485516,-35.45086425,7.574501511,1,0,9,6.923165243,0.257305798,4.171710451,1
1,175.4941229,4.521570259,-10.37801031,0.520031977,110.2632107,5,90.63473703,9,5,0,63.67750067,36.65509382,47.44998833,7.517602316,2,1,66,4.007073427,7.216695257,2.921332319,1
4,130.6337217,12.82245647,10.05560313,0.721981496,198.6633113,5,63.168526,12,4,3,66.46546495,19.60186453,-41.42770316,6.683484544,1,0,29,4.385766448,2.477221254,2.221321687,1
2,147.6834205,-6.283213655,18.47075652,0.278391406,24.0213473,4,61.88233518,12,0,4,8.421480039,24.85023275,-28.14322134,8.166505405,1,0,-87,2.402993469,8.112486626,2.693224394,1
5,174.6921963,-12.25466298,15.73710809,0.674305877,115.232314,2,60.77792201,13,9,2,10.1410514,22.20105343,-5.583121913,5.038874996,0,1,37,8.517300348,3.112243996,1.069462433,0
2,52.11924568,-12.06378544,17.86881893,0.274892488,194.1674818,4,67.55176111,14,5,3,40.54748325,54.88153302,49.35973657,2.091274409,1,0,75,5.581059865,1.87284245,3.873481926,0
4,191.0592356,9.304792858,-3.865001111,0.676526398,109.3885904,7,76.57633591,0,7,3,64.47205946,90.61606345,-1.143694883,6.031609548,1,0,-37,6.01317169,6.930398514,1.398577086,1
1,123.0575054,4.564606178,19.07005297,0.365460541,129.5857412,1,97.43304534,6,0,3,70.17881141,91.27266261,5.040944318,3.385391758,2,0,30,8.951427237,2.575765357,3.076150307,1
2,87.12056398,-11.74644486,-22.78745668,0.726254349,142.1922509,5,78.28238637,2,1,4,4.284596131,5.476377753,19.44249495,4.459897877,1,1,-29,1.142475548,4.8554687,3.263380211,1
3,87.58431427,-14.19738421,2.669345878,0.766425256,96.36280231,8,71.61020421,9,3,3,26.25995998,7.989940095,46.82935583,1.156734135,1,0,87,1.602307563,1.315334223,1.006759097,1
5,157.6700572,-15.17250779,-29.65448037,0.289277582,129.2360352,7,82.47741014,7,1,4,16.11549208,24.51190572,28.33514001,4.445115291,2,1,95,2.454210837,7.24598011,4.919514504,1
4,145.3721767,5.111945908,-10.52485021,0.477605363,121.0197193,7,64.47738313,13,8,4,54.67357527,25.50594525,-27.58459956,8.279209955,1,1,-80,1.270340318,4.068362051,2.208556151,1
1,154.0116155,-19.9952542,-8.012307908,0.788592427,181.220022,7,84.38023564,11,9,2,46.45376467,9.488917524,-19.70090693,5.884501302,2,0,-7,6.92340541,1.405797594,1.308897004,1
3,73.00923575,-19.2672263,-6.229638503,0.490044462,18.63481226,6,82.73727817,2,7,0,9.512050235,38.84633412,-40.23717604,1.088204742,1,1,46,6.704915214,7.415950468,4.417554233,1
4,58.93335674,-4.417874575,11.7280324,0.718128514,63.38300602,7,91.67972134,0,7,4,35.33006678,58.77253927,14.44523642,5.228594382,0,1,-22,2.897217126,1.03362192,1.607810416,1
1,152.716141,7.653994571,-6.686513924,0.553238913,190.578182,5,99.46750446,4,3,1,49.66627709,57.81622006,-31.92596935,3.623064829,0,1,-81,2.344658004,5.748204225,1.099820545,1
3,80.74172396,7.80157506,-3.078382643,0.425197945,179.1501189,1,70.03493887,1,4,3,56.30938297,54.34296813,-24.25951115,5.297955899,1,1,-43,2.311162312,6.074851697,2.978762718,1
2,67.81414611,-2.795269056,-15.74735215,0.371470133,96.57478303,1,80.38625803,10,3,1,2.423742395,33.86719249,38.81136552,4.642234493,0,0,-59,9.57917272,9.303505004,1.519667943,1
4,66.48344559,7.642944264,-7.604892502,0.321933855,127.8251936,7,96.35461625,3,8,3,64.22333975,70.64556853,-17.32443247,9.387812976,2,0,-7,7.241540758,1.509804985,4.929692265,1
4,55.22815854,0.843847183,-16.36382236,0.657078915,62.70242477,0,91.40759538,0,1,2,41.41897819,82.6483941,6.664671835,1.370595691,1,0,37,6.268859456,6.533463597,1.041643946,1
2,102.5586615,19.07725667,-25.60824457,0.431924304,45.74302035,5,79.49625212,8,7,4,58.64554716,34.62742665,-10.24339912,7.152292102,2,1,50,3.902381846,3.807685814,1.204789377,1
0,74.36125775,-13.50159145,6.206915603,0.506765277,98.10269694,5,97.81486598,5,1,0,58.36360013,8.55353593,-42.59687126,8.659239367,0,1,-13,4.897388781,4.00814347,4.333135866,1
3,181.9571308,4.026690708,10.09276791,0.495395288,77.13692332,3,62.28946774,7,0,4,14.47953888,29.63302511,-13.71361701,9.633147262,2,0,39,1.804652931,5.018251819,1.959006784,1
2,147.1537383,-0.350448962,7.169420761,0.546367418,120.8946613,9,97.23994479,10,9,3,8.822220538,13.73686546,-9.193179696,2.598726039,0,1,-92,9.983366992,2.33784612,4.646387014,1
4,156.4565476,-12.22134621,-2.190357372,0.719346287,24.76958102,2,62.0202957,3,2,0,52.2113961,46.73587272,39.57011019,5.781743218,0,0,-22,7.795769172,4.61183239,2.244548214,1
3,98.61378366,9.999617286,-7.212853189,0.788443606,195.1350135,2,81.89218976,8,8,4,12.10631124,15.59351513,-17.55493464,1.392306196,0,1,56,6.593078411,6.868461684,1.279130605,0
3,132.0356181,-8.979679203,21.80001897,0.444550525,197.3800415,0,95.61763792,1,2,0,61.34556189,46.28447577,-12.07588802,5.49265172,2,0,-19,6.289904757,4.571130395,1.042367196,1
0,115.1356329,-4.731607236,1.144907108,0.696511353,142.6507257,2,70.50883774,8,8,3,52.55945335,22.10028923,28.28967687,2.129122806,0,0,47,5.538829348,0.425084273,2.130269108,1
4,58.46674829,-5.006777216,-1.249087342,0.658716677,111.8583096,3,78.88993996,11,6,2,60.76960087,73.87311055,25.89566512,8.541070072,1,0,92,3.316846849,2.578262475,2.894922302,1
1,38.13512816,-10.23182107,-28.46147605,0.544117371,68.81024709,4,72.97315517,4,9,2,22.22990025,2.756824084,29.82852766,2.024830023,0,1,-98,3.037513631,3.514602128,1.004064444,1
0,146.1981373,-2.771786732,-9.525130342,0.773628286,164.6210537,2,98.08575668,12,0,4,23.47846229,55.47463038,45.37707401,5.619595243,1,0,35,5.945792115,3.547211369,3.32442881,0
0,50.59931807,-1.066164763,-7.188262873,0.320284709,140.0989228,5,92.94582379,5,9,1,48.6567305,16.94882749,29.55574984,5.689864621,1,1,-62,1.631807331,0.810068925,2.334646235,1
1,39.74935605,9.768866912,-6.070633146,0.265558526,40.89721848,4,88.36006045,2,4,3,3.232662809,0.099186447,-9.239179678,9.744854481,1,1,-37,1.67023719,4.495705516,2.560614117,1
1,105.1174466,10.60274298,4.810342154,0.71237718,183.0761651,2,83.50507946,3,8,4,52.58126899,86.92000881,32.15085169,6.894826246,1,0,-70,6.047322428,6.91949019,2.045643793,1
0,155.4644829,-13.65776127,2.016152804,0.46348989,166.2820762,5,92.82367157,5,2,4,60.34059803,67.15277878,0.867463209,3.590562638,2,0,10,9.278308434,0.48672018,3.116180822,1
3,160.7076347,3.710891973,6.474305568,0.708181313,190.4619835,5,75.69068166,6,8,2,30.47661465,9.894282205,-22.22859675,3.167193789,1,1,99,9.22844666,7.509241724,1.920490488,1
2,178.4898331,15.84791193,15.89299569,0.735854123,147.8867066,7,77.9020742,0,4,0,55.30639694,66.40723677,-19.70829319,2.154233851,0,1,22,1.097454706,9.55105203,1.539288345,1
2,63.86638382,-15.64853564,18.77914432,0.237474556,126.5488872,1,89.20006884,6,8,3,13.39737511,61.16473327,-27.61576114,7.808632516,1,0,49,1.966547941,0.093381564,4.562588328,1
0,197.5561469,-1.083438219,13.08738457,0.730078858,89.4661769,0,74.31019053,0,9,0,23.88048796,47.3356687,-35.50070422,7.216809906,0,0,-5,6.247699244,1.936923159,2.562219932,1
3,159.7455422,10.0141249,27.33142176,0.468991433,187.2184118,3,62.55603768,4,5,3,70.17565238,41.92580984,-31.55095881,6.488894146,2,1,-96,8.636281496,5.434877823,1.307721401,1
1,56.72626881,4.459653375,-28.90604504,0.506259493,174.552139,6,62.97338436,5,8,1,71.02930032,88.70697629,-43.682195,1.367563987,1,0,-43,9.59004178,2.180494866,1.921291018,1
5,172.9226186,-15.97657374,-18.25332086,0.575955507,18.59154732,9,64.61451205,12,6,2,37.39495876,24.51480199,38.84508649,7.865459798,0,0,4,8.745240034,7.646260317,2.239771793,0
0,114.8230763,-4.135754986,-29.5462275,0.755829564,15.00972515,2,94.78725293,1,6,1,67.33315519,39.8310057,43.10078096,6.776988194,2,0,-38,7.098518218,3.12134315,4.078585237,1
4,41.31288257,0.289579929,8.848482849,0.211469657,81.52803971,2,78.88905703,14,7,4,38.11387814,32.91154129,8.677039249,9.674999813,2,0,-40,2.804725698,2.936252823,1.089021978,1
3,52.44710121,19.83382407,23.88183294,0.486106081,164.0051328,4,88.51529477,14,6,2,21.7027571,77.1201029,34.04895566,6.284819169,0,1,-49,1.653593266,0.009238758,2.912997954,1
4,103.7618579,-12.85568363,-15.39106221,0.612633225,197.5824646,4,75.71637342,12,8,4,19.94984946,91.64653062,-31.64288973,3.73556716,1,1,7,1.427642044,2.701261882,2.630769941,1
4,120.186158,19.29695069,25.62207269,0.633624175,38.57920931,9,70.3484379,9,8,1,66.99490508,84.97816987,40.16738252,4.43368497,2,0,0,6.508691062,2.176705219,4.873601607,1
0,191.0737109,-4.954008631,-26.38395658,0.615519459,122.8848359,2,73.8876867,8,5,3,13.24369362,79.77039303,0.636155963,2.582566348,0,0,-68,1.325697436,3.432409671,1.720300049,1
3,66.67112032,-11.98718056,26.06616161,0.280661078,82.36926276,8,91.76729381,13,6,4,42.15390453,98.67899456,-43.28350074,7.50622764,1,1,-79,7.653159608,1.47656653,3.511482985,1
4,110.5977667,-3.435636715,-8.902638766,0.379637353,194.2837356,3,85.008645,9,1,0,40.44227983,69.71445504,-35.86872555,7.36949494,2,1,-50,7.412236636,5.946486664,1.80878754,1
3,68.40120978,4.559804961,-23.91475029,0.415229315,170.0025954,2,97.5055912,5,8,3,53.51313961,75.10537912,-19.10235392,2.805850139,0,1,-90,1.716497423,2.387415435,3.193688217,1
2,124.9281171,-11.46010424,-0.847694449,0.682662325,169.2824539,1,87.18819114,6,0,3,36.44624643,98.28025397,-45.64424196,2.426403909,2,1,26,9.159601285,8.317508647,3.22025293,1
5,184.5840724,-8.342436668,-14.59340594,0.367255923,99.05170036,9,82.80726527,13,0,1,20.33228191,0.69907854,-19.0706622,1.693044399,2,1,85,5.697363598,2.845579467,1.301386919,1
4,126.5175971,14.18186007,-12.90762588,0.326422978,88.81570544,8,84.40784036,14,2,1,13.02715147,63.40483764,-44.00695669,9.207781693,0,0,-51,9.139947106,2.108695995,2.825805177,1
4,116.7119916,19.96037847,-11.5626021,0.774468811,61.94734367,3,97.69485758,9,5,2,45.07813505,73.8971532,-26.39723948,3.097628503,2,0,97,9.114490506,0.567513619,2.844624432,0
3,157.5219992,-7.27309234,18.18155387,0.205317971,20.71134436,2,91.52803719,14,4,2,52.04834374,91.78270538,-23.43302441,4.097471741,0,1,-84,2.773306575,7.3990669,2.276546697,1
5,55.09430266,-14.04572784,2.349676601,0.798692513,174.2972515,6,60.96164949,7,1,0,41.43601079,88.38443042,49.43689764,3.524540575,1,1,73,4.425198651,5.08208175,2.108634215,1
2,183.9545484,11.7268328,-11.32153805,0.606092779,164.4511917,7,81.36558785,10,8,3,53.42294068,84.19606812,-26.44533262,4.722621423,0,0,-57,2.211637002,1.137829974,1.897191896,1
4,128.1977754,4.018227491,6.620026999,0.69708158,199.9463579,1,87.53353646,14,9,0,11.04800537,94.57912719,-26.08135511,7.426439194,1,1,84,7.974802091,2.213347826,1.023764287,1
0,146.6726006,-15.98395426,12.96904045,0.376771638,199.360999,6,89.94793914,12,3,0,63.65538384,53.73791879,18.67889684,8.835360704,2,1,32,5.53712424,9.987190721,1.007265138,1
3,169.2233293,17.87085926,-13.64255996,0.208589167,115.5320241,4,68.52568477,9,3,1,42.3500811,0.692009558,35.93574785,2.643388746,0,0,-62,9.359268179,8.060287268,3.359148843,1
3,137.9564345,-16.87801886,-5.187053908,0.642721711,156.1076089,4,94.68709418,0,4,0,10.00591881,1.10543987,-11.29445874,7.177711094,0,0,85,2.873936934,3.498694858,2.165855645,1
4,139.0048815,5.014256065,-22.6868344,0.700486758,189.5054887,2,98.23372589,13,7,0,33.7966895,54.46390556,37.56180199,4.17305928,0,0,36,7.195308954,5.425548306,1.671554623,0
2,154.035645,-3.042509764,-19.13103903,0.644285679,171.4330042,4,69.46861223,7,9,4,60.98021339,43.52722389,-15.98579793,9.824744515,0,0,-78,9.90313145,4.160171589,3.738940822,1
4,38.8802146,2.26495673,10.86707124,0.285710172,56.99613933,1,95.3046183,3,3,2,64.72691574,45.12450534,-30.29841204,3.690272434,1,1,74,6.988431356,0.363895654,3.115618278,0
1,94.97578639,-11.47143217,-19.11369914,0.652056753,95.60338571,3,63.8791505,9,4,2,19.79011485,40.04047372,-17.03611757,1.064736604,1,0,63,1.618965395,7.786770092,4.659833108,1
4,193.6992466,7.52441597,1.50980302,0.661353669,34.54028888,5,62.22827344,7,3,3,51.49987355,91.77258091,10.93563739,5.640759766,2,1,-70,6.295819147,7.169861132,4.324067748,1
5,73.84909537,18.38878757,12.5427757,0.595124309,191.2696952,0,65.168952,12,5,2,8.098952571,35.91703512,-13.28568407,2.356579758,2,1,-17,2.618584747,4.088023145,3.906916764,1
5,122.1834262,-1.662965038,-23.58738461,0.65966956,125.1731805,9,62.30964318,14,2,3,3.38175687,85.62269418,17.2893804,1.400449841,2,1,-78,1.274524997,8.458971369,1.506327829,1
1,59.82266857,0.918331103,4.038733178,0.707552864,53.44213305,3,93.80048949,5,7,4,40.78832572,90.28647938,-26.30641206,7.284423088,2,1,83,4.014646276,5.347390949,3.664354956,1
5,84.9566336,-10.40753318,-14.60623298,0.568162469,137.62313,5,62.36200578,10,5,2,50.33275813,49.950177,20.0992894,7.590333543,0,0,98,3.394936747,0.652084394,3.775705772,1
5,151.9036073,15.67471935,27.77561251,0.253162828,127.4443657,8,70.86656765,8,9,4,57.50085791,44.69380374,-15.25616368,5.146291118,1,1,73,8.098938089,2.594062902,4.05333036,1
0,139.3259841,18.84697621,-0.987261197,0.492576686,78.05091643,1,64.15025374,10,4,2,25.15535293,76.10206042,-4.41316284,7.091969651,1,1,-43,4.36312487,4.617728361,2.052530895,1
3,100.4337815,11.4518754,18.35955299,0.246589601,31.57594252,6,71.81688145,3,1,2,1.46330414,70.79715076,5.774514044,5.844155034,1,1,63,7.596629023,1.034492387,3.561190015,1
5,189.4729525,1.710940086,3.013592529,0.444525819,137.5989072,5,63.6223787,1,9,4,35.04586583,32.85351166,18.62250032,6.668209969,1,0,95,1.146150928,5.710811929,3.473113833,1
3,161.7579586,18.27187298,-27.39524803,0.444263893,108.8584632,1,86.72013003,13,9,0,2.125601722,10.25481259,-26.12863082,6.370335759,2,0,-13,1.133309201,1.205681617,2.541240199,1
2,75.54705093,-13.84599779,7.989082536,0.239605906,156.7404944,7,65.33307265,1,6,0,7.530900258,26.48524002,33.59455374,6.992404877,0,0,87,1.263821118,2.005081855,3.654027921,1
4,109.1258733,-0.860365604,27.08420053,0.40929232,108.8310652,6,94.07383703,4,1,0,24.1949206,13.10285058,22.18427498,2.796675838,1,0,41,2.974225976,8.939836613,1.346782245,1
0,179.265866,1.504228269,6.096709209,0.266598859,171.9144851,4,92.68764203,9,0,0,32.03921552,29.47322758,-26.5902081,3.41835958,0,0,-76,4.365890065,9.99812388,3.574020084,1
1,33.81889929,-0.32334321,19.15133157,0.684941126,114.8622994,4,60.54646742,8,6,2,20.84233033,26.18215656,47.49745626,4.959668346,0,1,98,6.470612228,5.50253344,3.424062337,1
2,128.8492684,12.09673149,23.0523878,0.768612816,116.5782146,6,95.82905422,11,4,1,42.31243392,63.77114239,16.4796991,5.015152085,0,0,71,9.873224972,6.196486101,1.842497629,0
0,69.4332699,6.816115641,-16.31521368,0.243389885,176.5641845,8,61.15777267,2,0,4,4.929835034,95.44960285,-4.757311353,7.969705404,0,1,-55,4.189686103,7.974311469,4.272854478,1
0,40.84942004,-14.93366136,-17.27730961,0.773069124,86.66174458,8,69.5858314,7,3,1,11.26515943,68.57437323,-34.24726744,4.306542933,1,0,40,1.500930161,6.961394962,4.497656001,1
1,185.1863839,-6.141947706,6.658859331,0.51354596,35.46289341,8,61.29556551,3,3,1,50.36334645,92.66494081,3.322100231,2.462546405,1,1,-39,2.754101455,1.824665447,1.841935789,1
1,168.7681139,-6.436926065,-5.338291812,0.379739407,15.4687085,5,73.43373948,5,9,3,11.09200061,78.41322586,-33.52241132,3.263193734,1,0,-82,9.080666504,4.116715245,1.303844337,1
3,61.499905,2.625287712,20.39167817,0.246117245,153.4760786,9,80.55466103,9,6,0,46.42403931,72.78776221,-7.05083213,2.932601521,2,1,39,7.294412711,5.351165189,3.414301854,0
4,172.2809032,-8.341663294,24.0013874,0.500374561,127.8588148,5,91.86579476,5,8,2,4.882608073,41.40619402,-9.128747726,7.584940173,1,0,11,8.111807416,3.597119921,2.919670108,0
