customer_id,avg_monthly_usage_gb,usage_trend_percent,peak_hour_usage_ratio,service_outages_3months,avg_download_speed_mbps,network_stability_score,call_drops_per_month,cs_tickets_3months,avg_resolution_time_hours,unresolved_tickets,last_ticket_satisfaction,usage_change_3months,service_downgrades_6months,missed_payments_6months,payment_amount_trend,service_cancellation_attempts,support_requests_30days,negative_feedback_count,last_interaction_sentiment,interaction_frequency_trend,chat_support_satisfaction,service_quality_score,service_interruptions_30days,avg_interruption_duration_mins,service_level_achievement,customer_engagement_score,app_usage_frequency_change,feature_usage_breadth,service_exploration_score,social_media_sentiment_score,social_media_mentions_30days,community_forum_activity,public_complaint_posts,previous_churns,years_as_customer,historical_satisfaction_avg,complaint_history_score,nps_score,satisfaction_surveys_completed,last_survey_rating,would_recommend_score,contract_type,monthly_bill_amount,last_interaction_date,customer_segment,recent_complaint_text,dissatisfaction_level,primary_dissatisfaction_reason
850,123.1231533,8.748648759,0.415147077,1,63.32244155,86.4155301,8,8,5.010323104,0,2.098749976,0.541480035,0,5,-13.6281563,1,2,4,0.469308996,3.563533488,2.657532677,99.56896092,10,36.65250028,0.81091469,94.90868158,-46.47555509,7.364855318,2.79098044,-0.438516094,3,1.650616155,2,0,4.490573643,4.844977679,88.78836088,-45,0,1.015947562,2.616746261,monthly,172.8073463,49:46.6,Business,Network quality has degraded significantly,1,Billing Problems
851,22.7445307,-12.84559265,0.593978644,5,72.97453267,92.36779215,14,1,48.77270768,3,3.594582636,-3.347086276,1,4,-5.112524117,0,7,4,0.855542197,0.231922536,3.516452574,52.19235094,4,110.9766575,0.730245803,37.67161539,-10.4954581,7.791457291,89.20233057,0.014420208,1,3.78304913,2,0,7.431969532,4.972109529,86.40087172,-34,0,6.405197752,2.619081622,2-year,189.2141697,49:46.6,Business,Coverage is spotty in my area,2,Service Experience
852,152.4924894,18.95681634,0.344239348,6,107.3171325,86.9132676,1,4,60.85562323,4,3.88621553,-40.56956884,0,4,6.910932589,1,9,2,0.257976774,-1.375401514,4.128916002,61.71857932,7,39.55757961,0.697484679,57.71171572,47.9441642,6.070619584,72.25161071,-0.887171255,9,0.692186674,0,0,0.204936154,2.836485364,33.9044959,-42,3,9.244033849,8.822438006,monthly,77.31584951,49:46.6,Business,Great customer service experience,1,Service Experience
853,49.88206269,21.68219978,0.314955767,4,138.7178296,79.8891678,12,3,29.31632841,1,4.451450309,-21.44059616,2,4,16.98280879,1,5,0,0.579695817,-2.52263836,3.740180703,69.82729935,10,8.701859561,0.849623377,8.627315773,-38.96577722,7.801981652,10.66863842,-0.51849117,4,7.178564585,1,0,0.289697961,4.467830025,9.851732512,-53,4,5.5770174,5.853410653,2-year,79.08568482,49:46.6,Basic,Coverage is spotty in my area,2,Service Experience
854,180.630315,20.79086032,0.750943452,2,25.58916761,98.01228055,0,8,38.07098103,3,2.901664948,-42.52705687,1,1,12.65856238,1,9,3,-0.656729965,-0.913240212,3.686134116,72.48889708,19,119.2867148,0.778757664,35.88038806,-39.8281556,8.738016895,5.459027705,0.549711736,6,1.477459088,1,0,6.769120669,1.489358172,17.85391546,-66,2,1.026702636,7.892817821,2-year,76.02420495,49:46.6,Basic,Coverage is spotty in my area,2,Service Experience
855,48.97653169,25.13559202,0.26108221,3,49.11507025,71.99753959,9,4,29.5094634,4,4.977800354,7.163435286,1,2,-7.984407842,0,2,0,-0.576081819,0.157361044,1.596168837,96.06837013,19,104.4027033,0.964206404,41.20492259,25.11665108,5.374857729,80.48253636,-0.753371975,1,2.851259071,1,1,7.251264983,2.701537354,36.57491781,35,4,2.969842864,4.498642065,annual,56.08651243,49:46.6,Premium,Coverage is spotty in my area,1,Service Experience
856,46.23066693,-14.86553879,0.503574745,3,25.19079247,60.7667155,1,8,22.33470186,0,4.919944429,-4.137949978,1,0,-2.641734972,1,1,0,0.064069374,2.461148572,2.38451416,78.0002182,14,55.911934,0.796655486,83.52373168,-18.7838306,6.578760365,80.98606328,-0.48461895,3,8.810810056,3,0,8.458694373,2.231899905,95.91343089,-25,0,9.301974345,1.030736367,2-year,103.2213381,49:46.6,Basic,Happy with the service overall,1,Service Experience
857,16.94443689,15.30251572,0.33251167,5,93.74123684,77.27957486,11,8,58.03170144,1,4.528666898,-14.49572443,2,4,-16.68329917,1,1,0,-0.646891616,-3.789512238,1.171649091,52.25554978,2,79.9651829,0.804717967,51.33924021,21.72816172,5.835850257,12.05218398,0.888085003,5,5.40497658,3,0,3.995998158,2.580708202,27.4450145,-69,2,1.153201818,3.326864582,2-year,163.3597042,49:46.6,Premium,Connection keeps dropping during work calls,2,Service Experience
858,99.69271957,-2.367630164,0.223357978,9,49.41364455,61.32047744,6,1,20.31218273,3,3.299477981,-25.98891664,2,4,-15.91310708,0,1,4,0.26999014,-2.783908118,3.877907573,70.39314817,6,80.54736934,0.766689312,73.10663733,-29.99894106,6.062235522,30.15204039,0.647711601,7,3.213384406,3,1,3.89776665,3.807923409,92.68647459,-56,1,4.553017895,1.611491943,2-year,151.0550689,49:46.6,Business,Service is terrible! Constant drops,2,Service Experience
859,117.3198153,20.51991317,0.221611291,0,52.28563861,98.1574701,7,8,52.32898313,1,2.59202575,-37.10253679,1,4,-1.19078452,0,4,0,-0.416693629,-1.203459841,4.810343925,70.82452062,7,23.33786769,0.915705199,1.900740003,-3.99280058,9.010431189,78.00260646,0.563655425,9,5.4766689,2,1,5.523679727,1.3499208,18.13646856,-16,3,8.107702537,7.818328164,annual,183.0542897,49:46.6,Premium,Happy with the service overall,1,Service Experience
860,22.48464149,13.70944063,0.305133063,3,15.28281413,68.39672183,4,2,15.63999263,4,2.457545241,-42.54866878,0,3,1.208776273,1,4,3,0.583065237,-1.396015949,2.056441561,98.27454692,10,24.00583598,0.769935679,46.44926696,-23.47101223,4.200551472,52.5412071,0.729114981,5,2.182776596,3,1,7.57326955,4.992655841,96.98124257,22,0,8.542818943,7.005119897,annual,90.47605206,49:46.6,Premium,Long wait times for support,0,None
861,157.3502472,16.58684679,0.720062213,9,55.72042896,91.55708096,5,3,18.73961952,2,1.048499,17.84684253,2,4,-9.438916172,1,0,4,0.616220693,-1.082519124,1.350786837,79.95985455,9,56.3496844,0.7077368,90.13176652,-4.847178512,2.87365623,95.65848607,0.499211373,5,0.251731297,0,1,6.409921969,3.540268636,29.36045354,94,3,5.298471394,0.884129224,2-year,127.2772728,49:46.6,Basic,Happy with the service overall,0,None
862,96.1248786,9.369710261,0.369487246,3,130.0619936,90.98288333,11,0,24.88874254,1,1.996697989,-36.02459506,1,0,5.711307567,1,1,3,-0.072425088,2.935212646,2.902280307,81.78255356,19,109.3887768,0.94481235,22.43139093,26.90970926,5.106520992,48.10626453,-0.758827568,5,6.03732479,3,1,3.273233038,4.494070346,63.30922634,1,4,3.092353766,6.213853988,monthly,160.3110341,49:46.6,Premium,Network quality has degraded significantly,2,Service Experience
863,109.6341512,-19.35427383,0.770275502,9,38.79555772,68.70915599,0,0,42.83010279,1,3.87523294,-45.80877613,1,4,8.135227423,1,1,4,-0.63837873,-1.75845597,4.426792893,85.66265156,8,1.199252983,0.838731289,3.152218531,26.20099405,2.872766714,67.69579376,0.033122653,3,7.141259328,2,0,3.465472564,4.318782261,6.969122447,-74,2,6.397342459,8.74135507,2-year,182.6894617,49:46.6,Business,Coverage is spotty in my area,2,Service Experience
864,93.74492192,2.701615134,0.548973376,0,105.8021826,84.84906122,14,0,33.26398466,0,3.4145284,17.31667405,2,0,-8.035354736,1,3,1,0.293549922,0.018981804,3.207896781,88.50196578,14,93.90067631,0.836604088,43.34087337,1.577228767,5.485603831,50.97833657,-0.111512158,2,8.797817654,1,1,7.630049356,4.063990176,29.96641712,18,4,3.374002284,6.973642954,annual,178.198233,49:46.6,Basic,Bill is too high for the service quality,1,Service Experience
865,86.14498157,29.08018437,0.461968514,8,96.29611002,61.92315874,5,8,53.9052815,4,4.665688757,-11.5733781,0,1,10.33698903,0,6,1,0.985574037,1.239070329,1.187108601,81.75255351,19,6.903214046,0.844328883,70.44318206,42.83718437,9.131572948,94.29654957,-0.377696843,0,7.718833611,0,1,5.346466618,1.156894124,21.07104064,-98,3,3.297378322,5.11111913,annual,109.1379911,49:46.6,Basic,Coverage is spotty in my area,2,Service Experience
866,116.3316629,26.24328399,0.548053301,3,130.2052682,79.34298343,11,7,16.16327832,1,1.200089068,5.765971449,1,2,-11.77580324,1,2,1,0.245181796,-2.678214498,4.897088962,61.85971756,4,57.38665379,0.887535899,45.44635068,-23.62158976,6.556901684,39.86590921,0.668080819,1,9.266777005,2,1,0.979761756,3.065868306,0.341666868,-44,0,8.268397871,3.118632849,monthly,184.1658317,49:46.6,Basic,Service is terrible! Constant drops,1,Service Experience
867,39.49564673,-27.40957585,0.510019031,6,24.18175241,60.58588509,14,4,1.757732437,4,1.621106413,-46.9363907,0,3,1.770055091,0,4,1,-0.928450619,2.186953871,4.31459964,93.70229572,14,76.54473997,0.725227196,45.99783135,-25.96886489,8.69889568,22.97964552,-0.071721595,1,9.859534755,4,0,1.529949542,2.312593505,15.67697877,92,3,2.388392518,8.870967496,annual,105.4894791,49:46.6,Business,Connection keeps dropping during work calls,1,Service Experience
868,44.56634479,-20.11111106,0.655265752,2,146.7505443,96.84575521,7,4,56.1355805,0,4.156975157,-10.31378998,0,0,12.17124374,0,8,4,-0.965412048,0.471113197,1.526376308,86.60599002,3,82.41111205,0.613537748,66.98050412,11.38064012,2.495718277,32.66338603,-0.879404797,9,7.449354477,1,1,8.511903759,1.451756463,59.31036498,47,0,1.049693306,4.228048821,annual,183.4814771,49:46.6,Premium,Happy with the service overall,1,Service Experience
869,173.739268,-22.09627359,0.36949764,9,89.48115368,99.04344097,12,8,59.33710271,4,2.434030525,-22.12530251,2,5,1.480363427,1,4,0,-0.359276059,-0.53218837,4.687191026,87.09352425,4,7.017511634,0.924237264,25.43888083,12.12970342,9.107862333,85.27752042,-0.450068833,6,8.679233008,3,1,9.988034317,2.371960826,38.99201732,98,3,4.030976953,8.553935802,2-year,162.0850372,49:46.6,Basic,Service is terrible! Constant drops,1,Service Experience
870,189.7619378,13.5587946,0.411830235,2,149.3437521,68.89131067,2,2,5.223091581,0,1.473381335,4.037510404,1,1,16.31850874,0,8,2,-0.608432386,3.097840267,2.802753154,99.82783696,14,50.23243409,0.651562022,75.18897916,-45.34599604,6.41608448,49.79385635,-0.542757884,5,6.737315032,2,0,3.356829057,3.579212149,72.25709814,20,4,5.418765595,7.829998382,monthly,67.68014677,49:46.6,Premium,Happy with the service overall,0,None
871,80.92877009,19.06711979,0.736456582,7,137.1696353,68.32424138,10,2,44.37443407,0,4.98580202,-47.31020481,1,2,-17.65995069,1,0,2,0.626102414,-2.565047408,2.487591962,90.12632674,16,70.06047126,0.888727895,15.31135309,10.77777124,1.285838099,35.42523035,0.77495777,7,1.709377912,4,1,3.867016616,1.922505714,67.10746003,68,3,7.345723527,8.162269653,annual,188.0435046,49:46.6,Business,Happy with the service overall,1,Service Experience
872,61.4414879,-17.18931802,0.767873908,7,37.12000446,90.14880706,0,6,27.85268165,3,4.149001211,-21.8816602,0,2,3.53255382,0,8,1,0.689611334,3.831759706,2.844213322,91.45757016,7,7.925464477,0.632926119,39.57506053,-12.55638427,6.698070598,54.42600218,0.294876201,8,1.817024263,2,0,1.544880248,2.778381717,79.9299509,-100,1,8.030037318,9.897975202,annual,71.21898046,49:46.6,Business,Happy with the service overall,2,Service Experience
873,132.3599132,0.351161577,0.735534936,0,13.14349144,70.13517595,10,8,57.36659152,4,2.634964147,5.935139364,2,2,2.470218102,0,4,0,-0.482762457,0.610487354,4.338287827,97.57027579,18,16.21134679,0.750123137,65.60081085,24.74425253,9.562572606,13.32297073,0.120752532,4,1.102594563,3,0,2.357130841,2.617976975,86.7025023,-27,4,6.9716729,7.487585159,2-year,184.4313936,49:46.6,Business,Bill is too high for the service quality,1,Service Experience
874,87.65949251,20.44218168,0.451668796,9,42.0676686,95.80306237,3,5,63.08343335,2,4.293389908,-13.41119148,2,0,6.414133142,1,7,3,-0.348710446,1.091748794,3.637918713,57.55669999,8,79.63787874,0.625210428,82.83690072,30.81056645,1.712503004,0.535930463,0.013298483,2,9.4297472,2,1,4.246298458,1.209851851,81.98255031,8,3,6.638579923,0.340409357,2-year,134.5685418,49:46.6,Basic,Long wait times for support,1,Network Quality
875,14.82340758,13.96809269,0.668219302,1,81.4967291,82.95716544,0,1,61.42126744,3,3.72241548,-11.49728813,2,1,13.33627355,1,4,0,-0.527506065,3.750589642,1.23699381,74.88636882,9,62.59658359,0.808885472,79.15310712,5.215381955,6.242105174,28.05846837,0.300226055,3,6.727516978,4,0,2.843896444,3.512330118,44.80608397,31,3,6.991738501,2.05433935,2-year,143.4539382,49:46.6,Basic,Coverage is spotty in my area,0,None
876,39.6689935,2.53423233,0.48580144,7,29.88147322,74.03110492,13,0,56.18150156,0,4.159899038,-43.19847226,0,4,9.034123374,0,5,3,0.816765095,3.175826878,4.830417484,79.02835118,4,19.41943935,0.861254309,72.16855993,-49.82949685,9.239307426,60.50057198,0.509751094,7,7.899097505,2,1,7.014248546,3.475387609,30.87277304,-30,2,3.443738658,0.351951503,2-year,48.58669211,49:46.6,Premium,Happy with the service overall,2,Service Experience
877,146.0347235,5.420861428,0.498523911,0,29.28166296,93.30774985,7,1,20.10270824,2,4.26082551,-40.73686107,0,5,11.61130941,1,7,2,0.005298669,1.015620688,1.591136534,66.46378646,9,64.22872043,0.668573256,35.90963835,13.63658102,1.087256515,71.16807697,0.108769412,2,3.311573368,0,1,5.378494415,4.865658021,50.2302463,-91,4,4.441251907,1.899135699,monthly,41.17597483,49:46.6,Premium,Network quality has degraded significantly,2,Service Experience
878,135.195549,0.501632815,0.322808065,7,72.07606433,79.73626802,4,0,58.64416469,1,1.338914733,-2.610027624,1,1,-8.447330971,1,1,0,0.312274088,2.531877038,3.982271807,91.97016719,0,109.5230848,0.748651047,12.23043163,24.88812797,6.678216338,82.66109664,0.87657083,1,4.604217101,0,1,8.222971283,2.192020867,53.51285066,26,2,6.547928509,0.614395107,2-year,194.6179741,49:46.6,Basic,Great customer service experience,0,None
879,15.14823858,-12.14709292,0.554678182,7,9.82385582,96.46531655,0,9,38.87697179,1,3.491891551,-2.74673644,2,1,-4.500104857,0,2,0,-0.169035827,-0.666805098,3.544546122,88.12098108,3,1.870510173,0.972095796,21.68342177,-25.10167338,5.274120626,92.66635594,0.953668341,6,0.397795318,3,0,7.245249177,2.675804115,31.31745169,56,4,1.590135943,5.016170412,monthly,87.27771337,49:46.6,Business,Great customer service experience,1,Service Experience
880,52.17471077,3.901319572,0.311681539,1,22.67377197,97.12056947,13,9,4.745719653,3,1.027142212,18.5372376,0,1,5.071078962,0,8,2,0.262028387,0.473777535,1.750112192,86.04415373,4,77.11605282,0.776955647,86.48338146,-3.535399886,4.122903868,41.2112347,0.990684633,3,8.890074004,4,0,1.28100612,2.614550489,54.00065451,-86,0,3.657928151,0.282062131,annual,173.5430904,49:46.6,Business,Happy with the service overall,2,Service Experience
881,53.90421135,11.33311812,0.398938819,3,65.29989421,66.61680609,7,8,33.44265834,2,1.173824985,-0.163290835,2,0,2.138458877,0,4,0,-0.228289247,-4.379298633,1.682928304,99.85747199,6,8.838052153,0.921017428,85.73313701,46.57266234,6.64782841,74.05167996,0.33878222,7,8.530034294,4,0,1.233889656,4.678975604,10.57796522,-82,4,4.657770503,4.725790996,annual,149.7608265,49:46.6,Basic,Coverage is spotty in my area,2,Service Experience
882,137.6596213,22.39937495,0.713018121,5,14.15383684,60.09293625,8,9,67.89321211,4,4.615920036,-15.47295528,0,5,18.444155,1,4,3,-0.320643125,-4.10142082,4.481310375,62.96906867,4,0.773933156,0.970873898,95.15608525,-20.18844466,1.474318851,7.46729302,0.865240934,0,7.848113349,4,0,8.956486385,2.634597262,23.1041795,85,4,5.800966146,8.988409071,2-year,132.7035248,49:46.6,Premium,Coverage is spotty in my area,1,Billing Problems
883,13.74500217,8.177481239,0.324245486,8,62.52948319,99.35723761,9,7,64.03801383,2,3.110254885,10.01294765,1,0,-12.52662,1,8,0,0.268960146,3.294254042,2.678779694,86.77286258,19,18.07853864,0.98973833,7.59886519,-27.6846749,7.777567417,5.752999877,-0.191040609,7,0.583020677,4,0,8.195112394,2.771056577,74.60480869,9,3,5.378338966,7.485760126,2-year,146.4856919,49:46.6,Business,Long wait times for support,1,Service Experience
884,29.78063058,15.66729222,0.242694971,7,73.73090856,96.24550145,1,6,8.260763951,3,3.943607943,-42.68689099,2,5,-5.948865102,1,9,3,0.182124156,-4.403283443,3.618306057,77.57022375,7,50.74879582,0.959328808,53.68090853,-28.91452095,1.040315292,12.4797992,0.719184782,4,1.742497356,4,1,4.679173232,2.009378137,18.28322283,80,1,7.463186903,9.439559237,2-year,45.19581894,49:46.6,Basic,Long wait times for support,1,Usage Issues
885,161.9840562,-20.3957019,0.241404556,7,70.43365904,62.21780943,8,2,53.83299469,4,4.354003962,-18.54929254,0,5,2.910209331,0,2,1,-0.412944092,-3.306008744,3.016284015,65.64945912,16,96.28127988,0.726962132,64.86830449,5.880083435,3.762421694,44.85690978,0.818348597,1,3.341706578,1,1,1.303641348,1.004672586,13.90378482,-55,4,5.260840079,2.266467738,annual,100.1071919,49:46.6,Premium,Bill is too high for the service quality,2,Service Experience
886,43.92348579,-2.306551535,0.764470712,6,131.0303543,93.32137056,7,7,58.21129348,4,4.79834707,-29.90236224,2,0,14.7185508,1,3,0,-0.701303099,2.95832659,3.909414068,58.02934354,0,33.81425959,0.985029154,71.06573771,44.97871013,5.535627739,21.12814385,0.808280945,0,2.630626753,2,1,8.985762907,1.441802686,28.73431913,-83,2,9.137169854,5.310858164,annual,133.2029864,49:46.6,Premium,Happy with the service overall,2,Service Experience
887,134.0217605,-29.44010281,0.504152263,8,81.85905598,78.3121973,6,1,20.26856136,1,4.477411392,-42.67535352,0,5,17.17394099,0,6,3,-0.262846612,-4.988540494,2.9169695,94.79419185,17,75.08078549,0.924958097,64.3863235,10.86901292,4.393200255,28.69249419,0.661692566,5,8.384598385,4,0,2.307005574,3.815556606,37.10491168,5,1,4.422865079,3.185794532,annual,177.4857023,49:46.6,Business,Network quality has degraded significantly,1,Billing Problems
888,55.2547284,-15.19926813,0.445647243,1,72.85716706,70.3584642,2,1,34.48420852,2,2.933245795,3.44514593,0,1,-6.558546767,0,1,2,-0.169604722,-2.175956712,2.149519661,79.77277414,11,49.33879655,0.934870233,77.00113899,-19.66768798,3.767283417,64.78801735,-0.186801677,8,1.948357582,0,0,0.355347746,3.729982374,32.85486844,-98,4,5.728345356,4.938197957,monthly,151.4968494,49:46.6,Business,Bill is too high for the service quality,2,Service Experience
889,28.89386462,13.58770291,0.686527149,2,64.55284058,95.14986095,1,9,51.48014384,4,2.34388123,-14.24455787,0,0,-17.31566154,0,7,1,0.257368667,0.840386578,2.453533484,91.24669188,2,28.11981504,0.606069194,35.94715763,13.85697781,8.477516309,35.85221788,-0.682185036,8,5.321244653,2,0,9.24239525,2.290122291,37.46053849,-31,1,1.028893506,5.570758296,annual,72.97723533,49:46.6,Business,Bill is too high for the service quality,1,Service Experience
890,56.20271629,29.50859708,0.701495557,9,123.5553899,67.8666893,6,2,32.17194571,3,1.617972945,-11.02618961,2,5,-3.135212083,0,4,0,0.829057527,0.954499315,4.436310778,77.2672492,19,61.70965371,0.981695545,17.94327721,12.48422976,9.413493168,55.73715577,-0.332087287,8,5.713810978,3,1,8.089356207,2.892024911,13.99123429,-79,0,3.794301608,0.361861305,2-year,197.4374693,49:46.6,Business,Happy with the service overall,2,Service Experience
891,147.2307171,-24.04931402,0.39931462,7,134.7832076,97.89199998,14,6,9.00858124,1,2.60128593,-21.21213685,0,2,-4.226234271,0,0,3,-0.927630405,2.771529082,2.872138772,60.99885403,13,95.69573884,0.91123609,20.45833722,9.692513573,8.863414164,41.24037567,0.534577139,3,4.250118472,3,1,6.934816923,2.189513574,16.5395158,-46,1,8.799156796,2.332561352,monthly,139.3162204,49:46.6,Premium,Happy with the service overall,1,Service Experience
892,172.5823289,-5.910341048,0.616170834,5,128.720158,68.22485951,4,0,51.11765357,4,2.465974317,-17.77639379,1,0,19.45948272,0,2,0,-0.512677975,0.059262545,1.853797329,66.87744066,15,99.89908441,0.907186999,1.197868947,-34.05737931,5.701881817,16.89692555,-0.534228977,5,2.406879317,4,0,0.340303574,3.923665554,23.58349796,17,0,4.002187551,7.047727792,monthly,115.2238251,49:46.6,Basic,Bill is too high for the service quality,2,Service Experience
893,167.7417743,18.00425812,0.66267369,9,102.6642538,84.54732751,5,7,65.72634697,2,3.238299368,-41.8787829,2,3,-2.757550228,0,8,3,-0.612568115,0.094018695,4.738421552,69.07694212,17,101.5823438,0.632609892,35.03218721,13.45667993,8.957477577,7.401999026,-0.04345587,9,9.602942909,1,1,5.284311784,4.3699974,40.19920175,91,1,3.278677,7.729280245,monthly,162.8343983,49:46.6,Premium,Bill is too high for the service quality,2,Service Experience
894,85.46487063,-17.75786192,0.592790412,8,24.91745317,68.92345338,3,6,47.32641572,1,3.662037635,-2.8957523,1,0,-7.771080028,1,4,0,0.004588817,2.253105755,4.186401826,98.64674063,9,40.62693751,0.693027416,9.174405088,-6.983554749,9.287754087,23.62314953,0.130799036,5,4.133992423,1,0,6.536361551,4.596421171,33.58991016,-60,1,5.891832662,5.694513675,annual,132.4590688,49:46.6,Business,Connection keeps dropping during work calls,2,Service Experience
895,136.9361759,3.305096958,0.290957045,9,45.14614558,81.8267466,1,3,55.93985315,2,4.913301906,-19.72868483,1,0,-5.384905019,0,7,1,-0.140598386,-0.013755367,1.222664584,50.28166392,14,95.21472777,0.984904666,32.14886928,-48.14079414,4.683145573,5.770046949,0.207717125,4,7.273099955,2,1,7.593472408,1.695485286,79.13349314,9,2,1.708570886,2.708290279,annual,150.6980528,49:46.6,Basic,Bill is too high for the service quality,2,Service Experience
896,48.94701613,13.98427776,0.72552985,3,11.67914423,87.3590052,8,4,26.44374003,2,3.913544744,7.173730119,2,0,-4.122948775,1,0,1,0.458075248,1.084910866,4.995771848,99.28330115,9,25.46141461,0.80027083,62.82100772,3.976448715,3.551012736,61.86119599,0.871451097,1,1.840464877,1,0,4.710738848,3.780066967,52.55179133,16,2,5.784446185,4.050841167,annual,134.9126507,49:46.6,Premium,Connection keeps dropping during work calls,0,None
897,65.69806875,6.959127016,0.523456732,7,139.9694909,67.60911723,2,9,14.0070754,2,3.57499413,-36.25989599,0,5,12.86161529,1,6,0,-0.515168175,3.977740683,3.779706786,99.02308176,0,88.61101215,0.759143207,89.44780556,48.92667452,1.884386852,79.57176015,0.322986041,6,8.228111685,3,0,9.533493001,4.852018709,57.5701027,35,3,3.732992184,0.960368119,annual,60.40246412,49:46.6,Basic,Service is terrible! Constant drops,1,Billing Problems
898,180.3038055,-18.71851592,0.369483456,9,100.8157868,80.83543131,11,0,46.63692997,1,2.340369737,-35.64614346,1,0,-16.75940429,1,6,0,0.188996731,-0.985489924,1.641066396,99.80753953,18,113.8061312,0.935976327,83.9605451,-15.02604092,5.311827289,33.97407682,0.572597632,0,2.158918232,4,1,2.44781061,3.602446817,56.05929344,-36,1,4.447926009,9.531796168,2-year,122.3705303,49:46.6,Premium,Bill is too high for the service quality,2,Service Experience
899,12.47036547,-8.676925879,0.455136911,2,113.2226182,78.76238978,13,3,24.27175561,4,1.138015506,-4.796829993,2,3,-7.339718045,1,7,4,0.767714527,-1.148749291,1.948670725,73.82940895,1,1.649260163,0.634936166,25.2674212,46.55592183,9.516672284,38.71110554,0.163756696,5,6.753066236,0,1,0.697349174,2.403896574,39.87750586,30,0,8.122285039,8.686774712,monthly,78.12719609,49:46.6,Basic,Connection keeps dropping during work calls,0,None
900,26.24662086,17.02750707,0.222542654,2,50.17790224,62.84149686,6,0,62.06521985,0,2.152500515,9.220239638,0,4,18.65273968,1,2,0,0.82135548,-4.964510081,3.769781925,98.19044848,12,52.84367174,0.766776807,13.40831422,-40.37942583,6.048167753,81.61910628,0.667160638,4,5.064960015,3,0,3.32766245,3.543785463,98.04832988,56,1,6.957676168,0.656023469,monthly,126.9490357,49:46.6,Premium,Coverage is spotty in my area,1,Service Experience
901,49.49838848,3.253590848,0.276720081,7,127.6197607,92.73231271,13,0,9.706591548,4,4.073791602,-16.9461513,2,0,-13.87589981,0,0,0,0.917569209,1.134262615,4.119044221,69.77995909,15,77.73251861,0.75028031,19.30722738,23.24501159,7.008058916,22.26129124,-0.472672774,4,1.46557141,3,1,6.618048703,3.753704209,3.732877715,-31,4,5.014954838,1.664906657,monthly,51.33560244,49:46.6,Premium,Great customer service experience,1,Service Experience
902,15.04111874,-29.68622319,0.65932805,4,42.64247614,73.42729603,7,9,31.77592268,1,1.821087763,0.886770811,2,2,9.704052861,1,8,1,0.546522304,-4.702280926,1.956143773,51.31472203,7,84.21309246,0.739940555,97.09866519,-38.56700053,2.015954366,11.91602652,-0.580244657,7,0.249491962,2,1,7.371572043,2.588189199,21.58377781,-83,0,6.197646818,5.810944412,monthly,69.43417897,49:46.6,Business,Network quality has degraded significantly,2,Service Experience
903,44.47273267,15.6594456,0.200006981,2,5.238344781,82.9832879,1,0,29.16765963,0,3.848752775,19.9530945,2,3,-5.744259952,1,0,0,0.811975813,0.041484897,2.027875416,61.21735932,2,21.13053099,0.723076897,54.94744797,-22.64284264,2.291676977,50.11181173,0.852640098,8,9.307482654,1,1,7.384968971,1.415963802,28.46546987,85,4,7.901728798,2.324300741,monthly,167.4828409,49:46.6,Premium,Network quality has degraded significantly,0,None
904,120.7778966,-27.8813187,0.449939497,9,59.58016957,80.5913694,13,6,67.6018236,0,3.31911937,19.31859478,0,4,3.271421048,1,5,2,-0.530938256,3.04233789,2.228482779,97.26481225,18,116.661993,0.684029983,18.2502223,7.084083532,5.180259358,64.61901695,0.386961753,6,1.256905136,0,0,1.106738276,3.42663947,88.12980667,16,3,7.712053707,9.34400698,2-year,98.89599242,49:46.6,Business,Great customer service experience,0,None
905,90.07066461,14.74402696,0.513506109,0,87.76041474,80.53042018,5,6,11.87257084,0,1.687427479,2.103578998,1,5,-16.01807846,0,8,0,-0.604838111,0.499210705,3.392073459,50.68823467,13,73.83184416,0.669164321,84.07461547,9.277969398,9.561383191,59.9654425,0.343051154,9,7.049514287,0,1,8.850894546,4.208563202,91.88691358,-100,4,2.667895395,7.555905809,2-year,144.5434306,49:46.6,Premium,Happy with the service overall,2,Service Experience
906,179.6076251,-17.85116639,0.232780652,2,74.41220441,64.28889577,10,3,1.699124576,3,2.046499225,1.771054277,1,0,-7.743533306,1,1,4,-0.987023832,-2.303638348,1.687264713,77.29970677,10,19.72087215,0.856162447,39.51912443,27.52113172,4.247061774,71.38730453,-0.065409523,7,6.526849589,1,1,2.808337029,4.990305935,84.61038198,-79,3,3.708272998,2.732915129,monthly,114.6342435,49:46.6,Basic,Long wait times for support,2,Service Experience
907,165.3142767,27.48440881,0.783846898,8,130.0010407,76.93928037,7,1,17.90405011,1,2.985214414,-32.6666779,2,4,0.034597666,1,3,3,0.413688715,2.861684214,1.416972796,53.78007944,11,2.462701406,0.967757936,89.9222152,11.53114072,8.897356372,5.675118217,-0.246605481,1,3.417200424,4,1,2.099111077,1.892233228,41.69509811,-6,3,4.134132379,0.061014112,monthly,87.9185309,49:46.6,Basic,Bill is too high for the service quality,2,Network Quality
908,74.94529682,-7.923554922,0.335675199,4,20.28376646,78.09467037,6,2,59.23965704,3,2.67349882,8.347774208,2,2,-10.73197367,1,1,1,0.874934376,-2.302829959,3.715456356,64.31982892,10,93.99170385,0.803540658,26.06771268,9.361470438,2.082597341,42.82016128,0.111382389,1,1.853828996,1,1,6.144574769,3.801555897,91.46238897,50,3,2.68788061,7.994473912,annual,114.1797926,49:46.6,Business,Connection keeps dropping during work calls,1,Service Experience
